episode,timestep,reward
10929,32790000,299.7061
10931,32796000,3048.3469
10933,32802000,7379.637
10935,32808000,546.5283
10937,32814000,3786.4686
10939,32820000,2687.5301
10941,32826000,1710.7071
10943,32832000,3905.4938
10945,32838000,5287.7243
10947,32844000,4372.1187
10949,32850000,4218.7937
10951,32856000,1435.0843
10953,32862000,3826.1124
10955,32868000,4882.0545
10957,32874000,4156.8986
10959,32880000,3685.1669
10961,32886000,2899.2589
10963,32892000,4808.5311
10965,32898000,3747.0078
10967,32904000,6385.6365
10969,32910000,3148.406
10971,32916000,3632.5377
10973,32922000,6517.4026
10975,32928000,2693.6585
10977,32934000,5975.9177
10979,32940000,1236.3551
10981,32946000,4014.3629
10983,32952000,3058.9419
10985,32958000,4312.3719
10987,32964000,91.0847
10989,32970000,3912.5542
10991,32976000,6071.1029
10993,32982000,4057.4869
10995,32988000,8023.8929
10997,32994000,6679.5625
10999,33000000,5105.6221
11001,33006000,2209.0051
11003,33012000,7424.993
11005,33018000,6727.1581
11007,33024000,4474.9774
11009,33030000,212.2515
11011,33036000,2416.8582
11013,33042000,2518.2214
11015,33048000,5680.5146
11017,33054000,1878.4353
11019,33060000,2501.5187
11021,33066000,5062.482
11023,33072000,-560.1377
11025,33078000,335.397
11027,33084000,1355.2184
11029,33090000,1939.6614
11031,33096000,3336.1974
11033,33102000,2511.7494
11035,33108000,4153.1188
11037,33114000,1355.7167
11039,33120000,7113.1987
11041,33126000,6469.7101
11043,33132000,52.385
11045,33138000,1788.9015
11047,33144000,5935.5427
11049,33150000,-187.1405
11051,33156000,3428.709
11053,33162000,3899.1049
11055,33168000,5144.2791
11057,33174000,6040.5195
11059,33180000,3620.7136
11061,33186000,3998.1123
11063,33192000,144.7436
11065,33198000,1672.5421
11067,33204000,3529.542
11069,33210000,1994.3135
11071,33216000,4888.0809
11073,33222000,2043.8735
11075,33228000,2456.6829
11077,33234000,1662.3235
11079,33240000,5665.9496
11081,33246000,4990.2888
11083,33252000,5743.1066
11085,33258000,3041.5928
11087,33264000,-519.4998
11089,33270000,1457.8798
11091,33276000,3724.1046
11093,33282000,3289.5152
11095,33288000,5155.7662
11097,33294000,2141.328
11099,33300000,4783.2407
11101,33306000,541.4884
11103,33312000,5864.9625
11105,33318000,3170.1735
11107,33324000,2143.4481
11109,33330000,4771.9189
11111,33336000,1204.4031
11113,33342000,-1378.3298
11115,33348000,3532.5065
11117,33354000,6626.6276
11119,33360000,1759.8011
11121,33366000,4082.0741
11123,33372000,5613.7169
11125,33378000,-856.9308
11127,33384000,2828.7328
11129,33390000,2573.5259
11131,33396000,8147.1632
11133,33402000,4978.096
11135,33408000,7827.4579
11137,33414000,2719.8476
11139,33420000,3880.7275
11141,33426000,3022.5517
11143,33432000,2124.0418
11145,33438000,4856.5355
11147,33444000,5264.5975
11149,33450000,5739.512
11151,33456000,4273.5794
11153,33462000,5123.6572
11155,33468000,7114.4437
11157,33474000,6153.6483
11159,33480000,3639.8583
11161,33486000,1481.4549
11163,33492000,1884.1242
11165,33498000,4773.394
11167,33504000,2899.9001
11169,33510000,-656.6062
11171,33516000,3473.3068
11173,33522000,3468.362
11175,33528000,3179.0769
11177,33534000,1399.6841
11179,33540000,3743.5124
11181,33546000,4004.6128
11183,33552000,4099.5928
11185,33558000,3032.665
11187,33564000,3858.4734
11189,33570000,4843.4622
11191,33576000,4976.2821
11193,33582000,1769.1056
11195,33588000,3479.096
11197,33594000,2045.1145
11199,33600000,1328.747
11201,33606000,6321.6315
11203,33612000,4391.8106
11205,33618000,6278.6817
11207,33624000,5960.4044
11209,33630000,2863.6032
11211,33636000,873.7898
11213,33642000,3366.8431
11215,33648000,4216.4819
11217,33654000,1551.5983
11219,33660000,3960.0299
11221,33666000,9402.1768
11223,33672000,6816.9728
11225,33678000,3688.5635
11227,33684000,921.7104
11229,33690000,2577.396
11231,33696000,1961.5709
11233,33702000,2112.8472
11235,33708000,3074.6229
11237,33714000,3638.3565
11239,33720000,593.2283
11241,33726000,3379.1137
11243,33732000,4650.7718
11245,33738000,1504.9098
11247,33744000,3124.2154
11249,33750000,5437.8199
11251,33756000,3924.223
11253,33762000,5620.1963
11255,33768000,2645.2482
11257,33774000,3958.0967
11259,33780000,6248.8465
11261,33786000,1828.6841
11263,33792000,3963.6232
11265,33798000,5587.2515
11267,33804000,3443.2208
11269,33810000,4932.2559
11271,33816000,3708.3603
11273,33822000,3423.3702
11275,33828000,4206.3487
11277,33834000,6808.9643
11279,33840000,2007.3418
11281,33846000,5707.3369
11283,33852000,4566.2532
11285,33858000,2081.9084
11287,33864000,5803.4814
11289,33870000,2771.046
11291,33876000,2547.0466
11293,33882000,272.6925
11295,33888000,3513.9947
11297,33894000,5519.0907
11299,33900000,5912.2591
11301,33906000,2073.3789
11303,33912000,1299.8426
11305,33918000,3573.2686
11307,33924000,7065.9925
11309,33930000,5280.9416
11311,33936000,5747.4417
11313,33942000,1496.6381
11315,33948000,5611.3575
11317,33954000,5637.4934
11319,33960000,1734.1723
11321,33966000,1890.0134
11323,33972000,3645.9984
11325,33978000,3671.119
11327,33984000,2382.2968
11329,33990000,2982.7754
11331,33996000,-586.9597
11333,34002000,6613.5084
11335,34008000,-1282.6417
11337,34014000,-115.3151
11339,34020000,3359.6224
11341,34026000,5907.2563
11343,34032000,4863.9779
11345,34038000,3636.2923
11347,34044000,-2241.056
11349,34050000,6381.2766
11351,34056000,4926.465
11353,34062000,-132.5141
11355,34068000,3697.3645
11357,34074000,6995.9431
11359,34080000,6818.8004
11361,34086000,3730.6096
11363,34092000,5283.0857
11365,34098000,3855.3995
11367,34104000,798.5547
11369,34110000,6115.5254
11371,34116000,2430.6469
11373,34122000,2133.1008
11375,34128000,3636.4671
11377,34134000,2057.9103
11379,34140000,2839.6664
11381,34146000,2107.9332
11383,34152000,-364.5958
11385,34158000,5574.0302
11387,34164000,5300.2355
11389,34170000,7677.6348
11391,34176000,5235.529
11393,34182000,4996.1738
11395,34188000,-3880.5607
11397,34194000,3947.0476
11399,34200000,3378.288
11401,34206000,4245.6211
11403,34212000,4636.1411
11405,34218000,4693.5472
11407,34224000,4791.9207
11409,34230000,5981.4402
11411,34236000,1029.7822
11413,34242000,2580.9672
11415,34248000,204.0328
11417,34254000,3283.3931
11419,34260000,3160.9465
11421,34266000,2475.4129
11423,34272000,3641.0165
11425,34278000,271.4288
11427,34284000,5372.0892
11429,34290000,383.9942
11431,34296000,1179.8014
11433,34302000,5288.0229
11435,34308000,4556.6119
11437,34314000,4476.5342
11439,34320000,2797.6864
11441,34326000,3856.0605
11443,34332000,6148.7659
11445,34338000,2288.16
11447,34344000,1494.661
11449,34350000,2313.3714
11451,34356000,5242.6147
11453,34362000,5366.2507
11455,34368000,7335.0777
11457,34374000,8523.7434
11459,34380000,2999.5939
11461,34386000,1648.5749
11463,34392000,350.4216
11465,34398000,2775.6328
11467,34404000,763.5918
11469,34410000,3320.8045
11471,34416000,218.4884
11473,34422000,6534.6734
11475,34428000,5514.2604
11477,34434000,4356.1145
11479,34440000,2986.9119
11481,34446000,4417.5213
11483,34452000,6368.8316
11485,34458000,1856.0343
11487,34464000,2325.2641
11489,34470000,6920.9886
11491,34476000,6910.7193
11493,34482000,134.4277
11495,34488000,9949.7988
11497,34494000,2027.2747
11499,34500000,5434.4044
11501,34506000,6329.4456
11503,34512000,6380.6245
11505,34518000,5409.0963
11507,34524000,8897.8391
11509,34530000,2615.3151
11511,34536000,2865.6383
11513,34542000,8404.5688
11515,34548000,6008.7497
11517,34554000,5733.6081
11519,34560000,1063.9382
11521,34566000,2870.1795
11523,34572000,3750.7626
11525,34578000,5321.6142
11527,34584000,2040.4165
11529,34590000,-587.7457
11531,34596000,3854.5065
11533,34602000,408.804
11535,34608000,2850.5555
11537,34614000,-2480.914
11539,34620000,4807.5653
11541,34626000,4400.2296
11543,34632000,3157.182
11545,34638000,3348.9094
11547,34644000,882.2922
11549,34650000,3477.8261
11551,34656000,2348.4272
11553,34662000,4828.8458
11555,34668000,2537.8327
11557,34674000,2126.0016
11559,34680000,-214.1349
11561,34686000,-1657.1476
11563,34692000,4931.8871
11565,34698000,4262.2982
11567,34704000,4980.5835
11569,34710000,6850.4441
11571,34716000,4257.6858
11573,34722000,2367.1227
11575,34728000,4302.9254
11577,34734000,1964.3075
11579,34740000,2253.1402
11581,34746000,421.4834
11583,34752000,5169.7077
11585,34758000,3441.7478
11587,34764000,77.9163
11589,34770000,3869.3644
11591,34776000,2635.4778
11593,34782000,3059.8795
11595,34788000,5380.5027
11597,34794000,3163.864
11599,34800000,270.3381
11601,34806000,-1341.0987
11603,34812000,2938.9613
11605,34818000,-513.7562
11607,34824000,2506.6473
11609,34830000,6657.4563
11611,34836000,6838.7124
11613,34842000,4709.7765
11615,34848000,2205.7388
11617,34854000,4884.0242
11619,34860000,3255.2505
11621,34866000,6580.999
11623,34872000,6155.9493
11625,34878000,6094.6561
11627,34884000,5217.6118
11629,34890000,5773.4514
11631,34896000,7112.8963
11633,34902000,8213.7764
11635,34908000,11207.2041
11637,34914000,1041.5467
11639,34920000,5067.7655
11641,34926000,7072.0275
11643,34932000,6643.7888
11645,34938000,3438.68
11647,34944000,1351.261
11649,34950000,3586.8914
11651,34956000,8463.7708
11653,34962000,3331.7247
11655,34968000,4101.7971
11657,34974000,5521.6144
11659,34980000,5533.5007
11661,34986000,2090.2933
11663,34992000,4009.913
11665,34998000,4133.7454
11667,35004000,3270.9259
11669,35010000,3265.1678
11671,35016000,3864.8097
11673,35022000,5049.7828
11675,35028000,3128.0071
11677,35034000,1019.175
11679,35040000,6358.8892
11681,35046000,6006.7215
11683,35052000,2749.0646
11685,35058000,3858.9645
11687,35064000,5528.1374
11689,35070000,-964.9275
11691,35076000,5370.2868
11693,35082000,-497.016
11695,35088000,6527.4927
11697,35094000,2593.1108
11699,35100000,2831.1428
11701,35106000,6168.337
11703,35112000,3932.6946
11705,35118000,4913.7154
11707,35124000,5791.9689
11709,35130000,4283.0357
11711,35136000,1247.9849
11713,35142000,3726.0737
11715,35148000,4915.6449
11717,35154000,4033.5395
11719,35160000,2178.6557
11721,35166000,5218.659
11723,35172000,7420.8762
11725,35178000,2975.1936
11727,35184000,2685.6586
11729,35190000,2135.758
11731,35196000,3068.2766
11733,35202000,4057.5127
11735,35208000,3788.5531
11737,35214000,138.837
11739,35220000,4320.1046
11741,35226000,4202.763
11743,35232000,5458.8378
11745,35238000,3355.8839
11747,35244000,4947.5088
11749,35250000,4253.2241
11751,35256000,5351.1334
11753,35262000,4748.3741
11755,35268000,3893.0351
11757,35274000,5679.1866
11759,35280000,2487.3398
11761,35286000,2996.755
11763,35292000,1820.6964
11765,35298000,5817.7253
11767,35304000,4763.7854
11769,35310000,4335.8302
11771,35316000,2680.5932
11773,35322000,2706.5174
11775,35328000,5669.3451
11777,35334000,1158.0069
11779,35340000,4150.5812
11781,35346000,3979.4568
11783,35352000,3762.0518
11785,35358000,1488.8546
11787,35364000,2091.2069
11789,35370000,8432.9982
11791,35376000,4532.354
11793,35382000,6381.7461
11795,35388000,5977.6819
11797,35394000,4019.8091
11799,35400000,-247.3191
11801,35406000,442.6823
11803,35412000,4910.3692
11805,35418000,5550.7352
11807,35424000,3961.0959
11809,35430000,8792.3961
11811,35436000,6286.746
11813,35442000,4468.6529
11815,35448000,2342.4466
11817,35454000,2903.7065
11819,35460000,3250.436
11821,35466000,-361.1325
11823,35472000,6344.3491
11825,35478000,5468.7495
11827,35484000,3357.3444
11829,35490000,3730.6962
11831,35496000,4546.4519
11833,35502000,2860.928
11835,35508000,4610.2676
11837,35514000,2596.3562
11839,35520000,3280.6317
11841,35526000,2803.66
11843,35532000,3236.1679
11845,35538000,5462.9405
11847,35544000,2081.917
11849,35550000,6034.2133
11851,35556000,7740.0518
11853,35562000,4037.9749
11855,35568000,783.0026
11857,35574000,6773.0295
11859,35580000,194.1688
11861,35586000,1804.801
11863,35592000,2389.1813
11865,35598000,3335.7617
11867,35604000,5845.4692
11869,35610000,3234.922
11871,35616000,4481.9378
11873,35622000,3909.1405
11875,35628000,4081.7035
11877,35634000,2369.4575
11879,35640000,5737.1111
11881,35646000,3247.1371
11883,35652000,3150.923
11885,35658000,4140.9312
11887,35664000,-2324.9013
11889,35670000,3956.1819
11891,35676000,6029.7526
11893,35682000,3968.4079
11895,35688000,681.3533
11897,35694000,5052.2988
11899,35700000,6427.101
11901,35706000,6395.0613
11903,35712000,2394.3532
11905,35718000,2458.5931
11907,35724000,5415.1204
11909,35730000,2779.1748
11911,35736000,1087.4539
11913,35742000,3607.7647
11915,35748000,6877.7812
11917,35754000,1902.8886
11919,35760000,6200.2227
11921,35766000,4032.6048
11923,35772000,5738.8469
11925,35778000,5405.427
11927,35784000,6403.7239
11929,35790000,1103.6068
11931,35796000,4972.384
11933,35802000,-10.5251
11935,35808000,1166.3515
11937,35814000,7377.1771
11939,35820000,6363.0982
11941,35826000,3445.1733
11943,35832000,6200.4934
11945,35838000,4835.0625
11947,35844000,4218.2732
11949,35850000,7877.7321
11951,35856000,3903.9588
11953,35862000,6211.5484
11955,35868000,2707.3432
11957,35874000,3194.4389
11959,35880000,6215.6979
11961,35886000,2710.4526
11963,35892000,2195.8024
11965,35898000,3391.8459
11967,35904000,3179.7567
11969,35910000,1086.0186
11971,35916000,3223.9637
11973,35922000,4063.4311
11975,35928000,2507.2385
11977,35934000,4434.051
11979,35940000,2913.3223
11981,35946000,3897.0335
11983,35952000,3497.2775
11985,35958000,7011.9626
11987,35964000,3893.011
11989,35970000,5098.1851
11991,35976000,3583.783
11993,35982000,3298.2316
11995,35988000,5550.1843
11997,35994000,5524.3589
11999,36000000,5516.5874
12001,36006000,4006.5715
12003,36012000,6837.1007
12005,36018000,800.4247
12007,36024000,2651.905
12009,36030000,1687.0942
12011,36036000,5694.4189
12013,36042000,6928.5846
12015,36048000,1039.2289
12017,36054000,5713.5837
12019,36060000,1938.4187
12021,36066000,3830.8323
12023,36072000,1795.6488
12025,36078000,8075.9717
12027,36084000,7388.2592
12029,36090000,5963.3603
12031,36096000,7359.7935
12033,36102000,3575.9559
12035,36108000,3228.2598
12037,36114000,2882.034
12039,36120000,3604.4419
12041,36126000,4466.0766
12043,36132000,-4613.7528
12045,36138000,1639.9174
12047,36144000,4525.0086
12049,36150000,3930.6632
12051,36156000,-387.8798
12053,36162000,1596.9623
12055,36168000,4406.7878
12057,36174000,4591.3926
12059,36180000,6294.6232
12061,36186000,5045.627
12063,36192000,4575.3697
12065,36198000,5824.0982
12067,36204000,4170.0203
12069,36210000,5259.0105
12071,36216000,1806.0168
12073,36222000,3508.027
12075,36228000,1687.3346
12077,36234000,9146.853
12079,36240000,2316.6087
12081,36246000,104.1708
12083,36252000,5316.4565
12085,36258000,3354.9135
12087,36264000,5773.5981
12089,36270000,1367.9938
12091,36276000,6831.4671
12093,36282000,3883.7417
12095,36288000,2460.3786
12097,36294000,5233.9223
12099,36300000,8549.7572
12101,36306000,6695.8619
12103,36312000,6780.7171
12105,36318000,7032.6959
12107,36324000,1498.6159
12109,36330000,3366.1471
12111,36336000,4834.7236
12113,36342000,6936.8479
12115,36348000,2918.1185
12117,36354000,4434.0473
12119,36360000,2416.6105
12121,36366000,3254.1388
12123,36372000,4966.4428
12125,36378000,2158.4492
12127,36384000,5235.9399
12129,36390000,7489.5922
12131,36396000,3234.6404
12133,36402000,6477.8213
12135,36408000,4470.7566
12137,36414000,2917.5148
12139,36420000,2727.1658
12141,36426000,4888.6209
12143,36432000,2804.4738
12145,36438000,4266.8509
12147,36444000,3141.8375
12149,36450000,1539.0247
12151,36456000,5423.2637
12153,36462000,6650.0983
12155,36468000,1996.1672
12157,36474000,8103.8739
12159,36480000,1706.6567
12161,36486000,917.2081
12163,36492000,8405.6243
12165,36498000,6131.2626
12167,36504000,4093.0268
12169,36510000,7271.0216
12171,36516000,4550.0663
12173,36522000,4666.6065
12175,36528000,7581.831
12177,36534000,5442.8915
12179,36540000,3262.7663
12181,36546000,7282.2027
12183,36552000,4727.0723
12185,36558000,2705.3915
12187,36564000,5417.2789
12189,36570000,1842.9935
12191,36576000,2282.0699
12193,36582000,1885.1258
12195,36588000,7004.3647
12197,36594000,5172.1696
12199,36600000,6527.7362
12201,36606000,3974.9589
12203,36612000,4498.0936
12205,36618000,5059.4184
12207,36624000,4749.4246
12209,36630000,5395.9341
12211,36636000,5835.8225
12213,36642000,4674.4665
12215,36648000,6646.9719
12217,36654000,1642.7082
12219,36660000,3292.2241
12221,36666000,6195.6505
12223,36672000,3243.9107
12225,36678000,4543.5877
12227,36684000,-822.2958
12229,36690000,2662.8221
12231,36696000,5352.3674
12233,36702000,3430.6194
12235,36708000,3382.1352
12237,36714000,8379.8837
12239,36720000,8295.4266
12241,36726000,5041.0577
12243,36732000,7289.5337
12245,36738000,2886.5651
12247,36744000,6181.3342
12249,36750000,3749.5735
12251,36756000,7549.9285
12253,36762000,6087.2635
12255,36768000,3156.8573
12257,36774000,5692.5046
12259,36780000,3344.6093
12261,36786000,3409.2309
12263,36792000,2180.8034
12265,36798000,4522.3214
12267,36804000,5978.5998
12269,36810000,6824.7418
12271,36816000,2360.2682
12273,36822000,1130.3703
12275,36828000,4757.6817
12277,36834000,-462.806
12279,36840000,7002.6931
12281,36846000,6461.9187
12283,36852000,1730.2018
12285,36858000,5307.9851
12287,36864000,4186.45
12289,36870000,6055.2037
12291,36876000,3358.9479
12293,36882000,5814.9299
12295,36888000,-1819.8653
12297,36894000,5607.8504
12299,36900000,-2324.5176
12301,36906000,5730.6415
12303,36912000,-1764.3961
12305,36918000,5796.1669
12307,36924000,6349.4276
12309,36930000,5275.402
12311,36936000,5092.0784
12313,36942000,6980.4419
12315,36948000,4425.7114
12317,36954000,7413.7698
12319,36960000,4471.9674
12321,36966000,4460.0342
12323,36972000,5115.0424
12325,36978000,7409.5415
12327,36984000,436.7266
12329,36990000,4480.3446
12331,36996000,1592.0654
12333,37002000,896.9692
12335,37008000,7132.3132
12337,37014000,4700.3649
12339,37020000,4856.2728
12341,37026000,7233.6138
12343,37032000,3003.7403
12345,37038000,4539.0907
12347,37044000,4842.3937
12349,37050000,5801.9812
12351,37056000,4814.5167
12353,37062000,3014.9752
12355,37068000,5076.7539
12357,37074000,3288.3034
12359,37080000,4619.6046
12361,37086000,5079.7589
12363,37092000,2920.4476
12365,37098000,1453.9767
12367,37104000,3165.6447
12369,37110000,1729.6722
12371,37116000,3903.2942
12373,37122000,2900.1728
12375,37128000,5421.3431
12377,37134000,4177.6841
12379,37140000,5051.5462
12381,37146000,-633.1719
12383,37152000,-613.4619
12385,37158000,6426.2583
12387,37164000,6384.9527
12389,37170000,4458.8356
12391,37176000,4844.3145
12393,37182000,6923.0177
12395,37188000,5161.4492
12397,37194000,555.7426
12399,37200000,5634.5469
12401,37206000,5110.7938
12403,37212000,3675.4107
12405,37218000,2885.1634
12407,37224000,4885.9071
12409,37230000,4652.166
12411,37236000,1122.9828
12413,37242000,4826.5006
12415,37248000,3262.9578
12417,37254000,3182.9485
12419,37260000,4654.3229
12421,37266000,-491.5775
12423,37272000,1347.7527
12425,37278000,4940.7873
12427,37284000,3302.9338
12429,37290000,1571.2446
12431,37296000,3809.5394
12433,37302000,6050.7199
12435,37308000,2055.6915
12437,37314000,5326.5572
12439,37320000,4799.7511
12441,37326000,2796.3726
12443,37332000,5677.9137
12445,37338000,7505.5249
12447,37344000,5635.213
12449,37350000,5584.8511
12451,37356000,609.7665
12453,37362000,5310.5162
12455,37368000,4781.0676
12457,37374000,6152.3083
12459,37380000,2577.4967
12461,37386000,6285.6132
12463,37392000,6020.405
12465,37398000,2322.2584
12467,37404000,3704.5687
12469,37410000,4438.2853
12471,37416000,1154.0064
12473,37422000,4793.7298
12475,37428000,5403.314
12477,37434000,2252.4264
12479,37440000,5648.8813
12481,37446000,5069.8689
12483,37452000,2945.4275
12485,37458000,6283.5344
12487,37464000,836.4915
12489,37470000,2471.6956
12491,37476000,5517.2157
12493,37482000,4582.4007
12495,37488000,1565.3578
12497,37494000,5730.6822
12499,37500000,4593.2431
12501,37506000,7228.048
12503,37512000,30.4799
12505,37518000,1210.7351
12507,37524000,5024.4755
12509,37530000,5355.5204
12511,37536000,5095.9754
12513,37542000,3415.3934
12515,37548000,5585.8355
12517,37554000,3488.1057
12519,37560000,7617.6909
12521,37566000,879.601
12523,37572000,-1837.9689
12525,37578000,163.2635
12527,37584000,3898.1649
12529,37590000,1.1911
12531,37596000,-145.9897
12533,37602000,2443.8403
12535,37608000,694.5492
12537,37614000,682.4318
12539,37620000,5086.3416
12541,37626000,6094.2005
12543,37632000,5390.7122
12545,37638000,4718.5977
12547,37644000,4413.3815
12549,37650000,1111.458
12551,37656000,5262.2056
12553,37662000,7498.2773
12555,37668000,3069.8079
12557,37674000,5592.2333
12559,37680000,4623.6328
12561,37686000,4176.3044
12563,37692000,1168.7589
12565,37698000,3292.672
12567,37704000,1954.7578
12569,37710000,1765.3123
12571,37716000,5090.5423
12573,37722000,341.0341
12575,37728000,5251.2853
12577,37734000,7544.3617
12579,37740000,8971.4141
12581,37746000,3658.9344
12583,37752000,3600.7709
12585,37758000,1406.7985
12587,37764000,4231.1594
12589,37770000,2090.2808
12591,37776000,6365.4475
12593,37782000,1564.1543
12595,37788000,6305.9518
12597,37794000,5026.1147
12599,37800000,1143.2026
12601,37806000,3870.5347
12603,37812000,1746.8697
12605,37818000,4918.4892
12607,37824000,2623.2908
12609,37830000,4486.1471
12611,37836000,7123.1811
12613,37842000,-222.4347
12615,37848000,2634.4889
12617,37854000,1911.1036
12619,37860000,3300.3509
12621,37866000,4707.7816
12623,37872000,-4.3247
12625,37878000,5561.0122
12627,37884000,4122.9311
12629,37890000,5168.993
12631,37896000,3609.1772
12633,37902000,3762.8814
12635,37908000,4651.9725
12637,37914000,728.283
12639,37920000,4255.2754
12641,37926000,5385.2242
12643,37932000,2698.1865
12645,37938000,4751.7576
12647,37944000,2711.5469
12649,37950000,1642.2204
12651,37956000,1834.978
12653,37962000,3774.7636
12655,37968000,7738.3858
12657,37974000,3322.0675
12659,37980000,4276.6976
12661,37986000,4032.5691
12663,37992000,4740.6969
12665,37998000,4653.3024
12667,38004000,5014.7779
12669,38010000,5653.9373
12671,38016000,731.6522
12673,38022000,7361.2097
12675,38028000,5219.3261
12677,38034000,7352.877
12679,38040000,1023.8697
12681,38046000,3007.3194
12683,38052000,5881.1555
12685,38058000,3982.4835
12687,38064000,6837.134
12689,38070000,6045.2277
12691,38076000,3318.0321
12693,38082000,3791.0662
12695,38088000,-122.4363
12697,38094000,-2464.713
12699,38100000,3336.539
12701,38106000,1769.493
12703,38112000,2904.3055
12705,38118000,1787.9998
12707,38124000,1297.184
12709,38130000,10496.9952
12711,38136000,1410.4906
12713,38142000,4245.2753
12715,38148000,5287.3627
12717,38154000,3513.7826
12719,38160000,7807.938
12721,38166000,1692.7633
12723,38172000,2440.7431
12725,38178000,40.5634
12727,38184000,4893.8112
12729,38190000,3473.0451
12731,38196000,-117.1145
12733,38202000,3519.6538
12735,38208000,3626.6133
12737,38214000,2095.5114
12739,38220000,8875.6503
12741,38226000,6363.7032
12743,38232000,4621.6747
12745,38238000,2456.9596
12747,38244000,2659.818
12749,38250000,5151.5813
12751,38256000,3289.516
12753,38262000,-2537.9583
12755,38268000,4339.265
12757,38274000,6252.5047
12759,38280000,3971.0853
12761,38286000,2908.8683
12763,38292000,4618.8996
12765,38298000,3192.114
12767,38304000,2758.5621
12769,38310000,2314.64
12771,38316000,3851.6085
12773,38322000,-967.2488
12775,38328000,4198.5676
12777,38334000,1359.8561
12779,38340000,7036.6898
12781,38346000,6471.265
12783,38352000,2572.9442
12785,38358000,1747.6444
12787,38364000,1089.979
12789,38370000,7727.8858
12791,38376000,3454.2125
12793,38382000,1785.6362
12795,38388000,1884.4699
12797,38394000,3526.0121
12799,38400000,709.3376
12801,38406000,3703.3324
12803,38412000,4603.1676
12805,38418000,3581.444
12807,38424000,5949.0166
12809,38430000,2108.6174
12811,38436000,4799.5404
12813,38442000,3885.2553
12815,38448000,6643.7512
12817,38454000,3021.4793
12819,38460000,939.3507
12821,38466000,4475.1476
12823,38472000,5112.6137
12825,38478000,6735.9542
12827,38484000,2773.7387
12829,38490000,5628.8313
12831,38496000,1942.1943
12833,38502000,4462.7928
12835,38508000,6108.0743
12837,38514000,5345.9619
12839,38520000,4665.0555
12841,38526000,2800.885
12843,38532000,3308.9672
12845,38538000,3550.6098
12847,38544000,5037.1039
12849,38550000,3642.1419
12851,38556000,6438.3946
12853,38562000,2328.6317
12855,38568000,-257.6777
12857,38574000,4355.2189
12859,38580000,4746.392
12861,38586000,2796.2379
12863,38592000,7828.3771
12865,38598000,2471.4529
12867,38604000,3727.8057
12869,38610000,5042.1334
12871,38616000,4495.6898
12873,38622000,6896.7229
12875,38628000,1389.6114
12877,38634000,5538.6393
12879,38640000,4536.4683
12881,38646000,-2997.2163
12883,38652000,5423.9852
12885,38658000,6295.7904
12887,38664000,4951.1185
12889,38670000,6321.0084
12891,38676000,1405.8249
12893,38682000,3210.059
12895,38688000,933.3872
12897,38694000,2511.7776
12899,38700000,9401.0973
12901,38706000,4201.7408
12903,38712000,3079.9952
12905,38718000,4579.8489
12907,38724000,6815.9042
12909,38730000,5299.4114
12911,38736000,6491.1031
12913,38742000,5466.1316
12915,38748000,187.433
12917,38754000,5867.5751
12919,38760000,3690.3921
12921,38766000,6003.7004
12923,38772000,5164.2706
12925,38778000,8300.8299
12927,38784000,3345.7045
12929,38790000,7316.1907
12931,38796000,5885.0455
12933,38802000,7627.8289
12935,38808000,-159.5814
12937,38814000,5122.6611
12939,38820000,5019.7532
12941,38826000,7378.9453
12943,38832000,7633.4812
12945,38838000,5598.8365
12947,38844000,3567.1851
12949,38850000,3195.4568
12951,38856000,5593.6542
12953,38862000,1946.1215
12955,38868000,1061.4487
12957,38874000,3008.9938
12959,38880000,3826.4351
12961,38886000,3331.0917
12963,38892000,2129.503
12965,38898000,5344.9735
12967,38904000,2807.4926
12969,38910000,3332.4819
12971,38916000,4402.8367
12973,38922000,967.5223
12975,38928000,2544.5835
12977,38934000,4964.5949
12979,38940000,4622.6617
12981,38946000,5324.6839
12983,38952000,197.4525
12985,38958000,4579.4488
12987,38964000,2516.7682
12989,38970000,6627.0529
12991,38976000,4948.6339
12993,38982000,3172.7165
12995,38988000,5201.8367
12997,38994000,3455.215
12999,39000000,1709.5894
13001,39006000,5733.6644
13003,39012000,-1453.9333
13005,39018000,-2115.8687
13007,39024000,5489.8806
13009,39030000,4185.7422
13011,39036000,1987.1047
13013,39042000,-1662.121
13015,39048000,-1215.1615
13017,39054000,7534.066
13019,39060000,2863.2361
13021,39066000,3557.762
13023,39072000,3553.7691
13025,39078000,1459.979
13027,39084000,5770.7513
13029,39090000,4592.3419
13031,39096000,3773.3897
13033,39102000,9258.3673
13035,39108000,3048.8608
13037,39114000,3391.0777
13039,39120000,3771.5685
13041,39126000,6953.925
13043,39132000,3641.0796
13045,39138000,4988.153
13047,39144000,5604.6199
13049,39150000,5816.2185
13051,39156000,3925.2063
13053,39162000,1559.6055
13055,39168000,4463.6084
13057,39174000,-1913.6591
13059,39180000,7918.5009
13061,39186000,5693.9628
13063,39192000,4729.6753
13065,39198000,3735.3054
13067,39204000,7374.6259
13069,39210000,6476.8218
13071,39216000,7382.4962
13073,39222000,8525.7905
13075,39228000,5440.8792
13077,39234000,4593.9244
13079,39240000,4353.4322
13081,39246000,7006.6147
13083,39252000,8068.0043
13085,39258000,5052.2677
13087,39264000,2009.6139
13089,39270000,6370.5364
13091,39276000,1134.8526
13093,39282000,6861.1951
13095,39288000,4461.6846
13097,39294000,1158.8228
13099,39300000,2310.5399
